review_id,sentence_id,text,category,polarity,target,from_num,to_num
1413697,464342:0,"Bagels are ok, but be sure not to make any special requests!",FOOD#QUALITY,neutral,Bagels,Bagels,6
610611,1710746:7,It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!,FOOD#PRICES,neutral,,,0
1726427,1016296:2,I had to ask her three times before she finally came back with the dish Ive requested.,SERVICE#GENERAL,negative,,,0
1649025,1387314:4,It's a small cute restaurant.,RESTAURANT#GENERAL,positive,restaurant,restaurant,28
955711,754495:2,The food is okay and the prices here are mediocre.,FOOD#QUALITY,neutral,food,food,8
535248,1660047:3,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",SERVICE#GENERAL,negative,manager,manager,24
1726473,632121:4,"If only they delivered, they'd make a mint!",RESTAURANT#MISCELLANEOUS,neutral,,,0
512294,1269216:3,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,FOOD#QUALITY,positive,bagels,bagels,62
713152,1561259:2,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,SERVICE#GENERAL,negative,hostess,hostess,11
530517,1460715:2,The pizza was great.,FOOD#QUALITY,positive,pizza,pizza,9
541532,1058221:4,"i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.",SERVICE#GENERAL,negative,waiter,waiter,112
1126886,1661757:3,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",SERVICE#GENERAL,neutral,,,0
571962,1398844:2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",AMBIENCE#GENERAL,negative,tables,tables,10
530517,541532:2,"Food was very good, but not what I would consider out of this world.",FOOD#QUALITY,neutral,Food,Food,4
505535,1055910:1,THe perfect spot.,RESTAURANT#GENERAL,positive,spot,spot,16
1280166,1496205:1,The location and ambience is Ok but the food is what makes up for it.,LOCATION#GENERAL,neutral,location,location,12
958809,1016296:4,Chow fun was dry; pork shu mai was more than usually greasy and had to share a table with loud and rude family. ,FOOD#QUALITY,negative,Chow fun,Chow fun,8
1431154,1205520:1,Even after they overcharged me the last time I was there.,SERVICE#GENERAL,negative,,,0
493514,1710746:7,It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!,FOOD#PRICES,neutral,,,0
1189674,1125284:2,"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",SERVICE#GENERAL,positive,waitstaff,waitstaff,63
1280166,1395421:1,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,SERVICE#GENERAL,positive,service,service,45
475512,1496205:5,"The service is ok, some of the people didn't get what they asked for.",SERVICE#GENERAL,neutral,service,service,11
498657,1123262:0,I think I've had some the best meals of my life at minnow.,FOOD#QUALITY,positive,meals,meals,36
1380450,1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",FOOD#QUALITY,neutral,food,food,108
1064477,1086415:2,"$6 and there is much tasty food, all of it fresh and continually refilled.",FOOD#QUALITY,positive,food,food,31
1090587,1471273:3,Prices too high for this cramped and unappealing resturant.,RESTAURANT#PRICES,negative,resturant,resturant,58
1297844,1308557:1,"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",FOOD#QUALITY,negative,sushi,sushi,40
1730014,1064477:0,"I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.",FOOD#QUALITY,positive,sea urchin,sea urchin,52
578016,1227999:0,"When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong.",RESTAURANT#GENERAL,negative,Leon,Leon,24
1713185,1398844:1,"Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.",AMBIENCE#GENERAL,negative,,,0
1074868,720418:0,Great Indian food and the service is incredible.,FOOD#QUALITY,positive,Indian food,Indian food,17
511290,1253117:2,"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.",FOOD#STYLE_OPTIONS,negative,appetizer selection,appetizer selection,41
1490757,1457607:1,My six year old loved it.,RESTAURANT#GENERAL,positive,,,0
1730127,509227:3,"Rao is a good restaurant, but it's nothing special.",RESTAURANT#GENERAL,neutral,Rao,Rao,3
1404042,1303984:0,This restaurant was way overhyped.,RESTAURANT#GENERAL,negative,restaurant,restaurant,15
1417496,1710746:2,My son and his girlfriend both wanted cheeseburgers and they were huge!,FOOD#STYLE_OPTIONS,neutral,cheeseburgers,cheeseburgers,51
709294,1710746:6,I had a huge pastrami sandwich on a roll.,FOOD#STYLE_OPTIONS,neutral,pastrami sandwich on a roll,pastrami sandwich on a roll,40
1041457,1496707:3,Moderate prices.,RESTAURANT#PRICES,neutral,,,0
1572027,1287538:2,The restaurant is cute but not upscale.,RESTAURANT#GENERAL,neutral,restaurant,restaurant,14
1713185,1706644:3,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",FOOD#QUALITY,neutral,dim sum,dim sum,89
461928,454704:1,The service is awful.,SERVICE#GENERAL,negative,service,service,11
1496707,1642666:4,please don't fool us.,RESTAURANT#MISCELLANEOUS,negative,,,0
957145,454704:1,The service is awful.,SERVICE#GENERAL,negative,service,service,11
680390,498657:6,These are overpriced and you can get better just around the corner:,FOOD#QUALITY,negative,,,0
1543345,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",FOOD#QUALITY,positive,spices,spices,15
535248,378848:2,I'm sure I'll return for a final judgement tho.,RESTAURANT#GENERAL,neutral,,,0
1055910,1212346:1,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",SERVICE#GENERAL,negative,maitre d',maitre d',47
1663111,1232468:1,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,LOCATION#GENERAL,positive,outdoor atmosphere,outdoor atmosphere,22
1225162,541532:2,"Food was very good, but not what I would consider out of this world.",FOOD#QUALITY,neutral,Food,Food,4
1014458,1726473:2,They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,SERVICE#GENERAL,negative,,,0
1123262,1710746:2,My son and his girlfriend both wanted cheeseburgers and they were huge!,FOOD#STYLE_OPTIONS,neutral,cheeseburgers,cheeseburgers,51
958809,1710746:6,I had a huge pastrami sandwich on a roll.,FOOD#STYLE_OPTIONS,neutral,pastrami sandwich on a roll,pastrami sandwich on a roll,40
1730447,872763:5,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,SERVICE#GENERAL,negative,delivery guys,delivery guys,44
530517,1086478:1,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",FOOD#QUALITY,positive,somosas,somosas,18
1459569,1496707:3,Moderate prices.,RESTAURANT#PRICES,neutral,,,0
680390,1102681:1,"This tiny restaurant is as cozy as it gets, with that certain Parisian flair.",AMBIENCE#GENERAL,positive,restaurant,restaurant,20
632121,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,AMBIENCE#GENERAL,positive,ambience,ambience,39
1353599,1300636:4,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",SERVICE#GENERAL,positive,service,service,85
565344,717570:3,The portions are small but being that the food was so good makes up for that.,FOOD#STYLE_OPTIONS,negative,portions,portions,12
1706644,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,fried dumplings,fried dumplings,41
1713185,1706644:3,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",FOOD#QUALITY,neutral,dim sum,dim sum,89
751493,1432551:0,Go to Volare for 1st class service and terrific food.,SERVICE#GENERAL,positive,service,service,34
1718513,1199480:2,I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,AMBIENCE#GENERAL,positive,setting,setting,82
498657,498657:1,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,FOOD#PRICES,negative,,,0
1256373,754495:2,The food is okay and the prices here are mediocre.,FOOD#QUALITY,neutral,food,food,8
759781,1727363:1,This is a wonderful place on all stand points especially value ofr money.,RESTAURANT#PRICES,positive,place,place,25
1241906,1496205:1,The location and ambience is Ok but the food is what makes up for it.,AMBIENCE#GENERAL,neutral,ambience,ambience,25
527109,1189674:5,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",AMBIENCE#GENERAL,neutral,,,0
512925,1212346:0,"Moules were excellent, lobster ravioli was VERY salty!",FOOD#QUALITY,negative,lobster ravioli,lobster ravioli,38
1632445,1496707:4,A little noise but I think that was because of our party!,AMBIENCE#GENERAL,neutral,,,0
1748813,1280179:1,"To sum it up: Service varies from good to mediorce, depending on which waiter you get; generally it is just average Ok. ",SERVICE#GENERAL,neutral,Service,Service,21
1125006,449802:6,"So close, but not good enough.",RESTAURANT#GENERAL,neutral,,,0
1199292,1448587:2,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",FOOD#QUALITY,negative,grilled branzino,grilled branzino,40
433878,1500453:4,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",AMBIENCE#GENERAL,negative,tables,tables,19
1004293,1189674:5,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",AMBIENCE#GENERAL,neutral,,,0
1748813,455623:0,Love Pizza 33..,RESTAURANT#GENERAL,positive,Pizza 33,Pizza 33,13
513395,541532:0,Cozy romantic atomosphere with only around 15 tables at most.,AMBIENCE#GENERAL,positive,atomosphere,atomosphere,25
1538149,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",FOOD#QUALITY,neutral,Appetizers,Appetizers,44
1748839,1338124:3,The Yellowtail was particularly good as well.,FOOD#QUALITY,positive,Yellowtail,Yellowtail,14
1227999,1496205:1,The location and ambience is Ok but the food is what makes up for it.,LOCATION#GENERAL,neutral,location,location,12
1459569,1431154:2,It's very spicy but not offensive.,FOOD#QUALITY,positive,,,0
1496707,1212346:4,Tiny dessert was $8.00...just plain overpriced for what it is.,FOOD#QUALITY,negative,dessert,dessert,12
1102681,1230993:1,I loved everythig about it-especially the shows and actors.,AMBIENCE#GENERAL,positive,actors,actors,58
1086415,1706644:3,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",FOOD#QUALITY,neutral,dim sum,dim sum,89
535171,720620:8,Big Wong is a great place to eat and fill your stomach.,RESTAURANT#GENERAL,positive,Big Wong,Big Wong,8
1055910,404464:2,"The entree was bland and small, dessert was not inspired.",FOOD#STYLE_OPTIONS,negative,entree,entree,10
535248,1710746:7,It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!,FOOD#PRICES,neutral,,,0
1713185,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",FOOD#QUALITY,negative,bagels,bagels,12
1486041,1126814:3,Decent wine at reasonable prices.,DRINKS#PRICES,positive,wine,wine,11
1338124,757762:3,"In fact, it appears he is going to go postal at any moment.",SERVICE#GENERAL,negative,,,0
1707201,759781:2,"Most of the servers are very attentive, friendly and quite attractive.",SERVICE#GENERAL,positive,servers,servers,19
555734,1118167:2,The pizza was delivered cold and the cheese wasn't even fully melted!,FOOD#QUALITY,negative,cheese,cheese,43
521916,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,fried dumplings,fried dumplings,41
1649025,1632929:2,We were very pleasantly surprised.,RESTAURANT#GENERAL,positive,,,0
1318537,485966:3,I did not try the caviar but I tried their salmon and crab salad (they are all good)  ,FOOD#QUALITY,positive,crab salad,crab salad,64
1221938,494850:1,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",FOOD#QUALITY,negative,chef,chef,48
1726473,1004293:5,Avoid this place!,RESTAURANT#GENERAL,negative,place,place,16
1014458,449802:6,"So close, but not good enough.",RESTAURANT#GENERAL,neutral,,,0
875139,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,AMBIENCE#GENERAL,positive,atmosphere,atmosphere,112
1655504,620892:4,Not enough wines by the glass either.,DRINKS#STYLE_OPTIONS,negative,wines by the glass,wines by the glass,29
493514,1662726:0,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,SERVICE#GENERAL,negative,customer service,customer service,65
1543345,464342:0,"Bagels are ok, but be sure not to make any special requests!",FOOD#QUALITY,neutral,Bagels,Bagels,6
1727363,1058221:6,"well, i didn't find it there, and trust, i have told everyone i can think of about my experience. ",RESTAURANT#GENERAL,negative,,,0
657129,624715:4,"Just straight up cheap, good food.",FOOD#PRICES,positive,food,food,33
1289424,1086478:1,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",FOOD#QUALITY,positive,chole,chole,39
624715,754495:2,The food is okay and the prices here are mediocre.,RESTAURANT#PRICES,neutral,,,0
503807,1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",RESTAURANT#MISCELLANEOUS,positive,place,place,9
1086478,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,fried dumplings,fried dumplings,41
1300636,1394712:1,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,FOOD#QUALITY,negative,beef and noodle soup dishes,beef and noodle soup dishes,43
1506491,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",FOOD#STYLE_OPTIONS,neutral,portions,portions,12
1707741,1297844:2,The bagel was huge.,FOOD#STYLE_OPTIONS,positive,bagel,bagel,9
455623,1459569:3,Food was good not great not worth the wait or another visit,FOOD#QUALITY,neutral,Food,Food,4
680345,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",AMBIENCE#GENERAL,positive,Rice Avenue,Rice Avenue,223
445960,1572033:5,Try the sea bass.,FOOD#QUALITY,positive,sea bass,sea bass,16
519425,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",FOOD#QUALITY,neutral,Food,Food,4
1147211,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",AMBIENCE#GENERAL,negative,atmosphere,atmosphere,116
1586174,436868:3,"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",AMBIENCE#GENERAL,negative,room,room,131
513395,1398844:5,"For instance, plates were just dumped on the table, I was handed the wine list upside down, etc.... ",SERVICE#GENERAL,negative,,,0
1486041,1432551:0,Go to Volare for 1st class service and terrific food.,FOOD#QUALITY,positive,food,food,52
1460715,1609375:3,"Try the Pad Thai, it's fabulous and their prices are so cheap!",RESTAURANT#PRICES,positive,,,0
503807,1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",SERVICE#GENERAL,positive,service,service,87
541532,1338124:4,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",FOOD#PRICES,negative,all you can eat deal,all you can eat deal,50
615180,1496205:1,The location and ambience is Ok but the food is what makes up for it.,LOCATION#GENERAL,neutral,location,location,12
1147211,1147082:0,I went there for lunch and it was not as good as I expected from the reviews I read.,FOOD#QUALITY,negative,lunch,lunch,22
1710746,1347423:1,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",SERVICE#GENERAL,positive,staff,staff,9
758263,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,fried dumplings,fried dumplings,41
1280179,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ",SERVICE#GENERAL,positive,Service,Service,7
1430994,1308557:0,The service was the only thing good about this restaurant.,SERVICE#GENERAL,positive,service,service,11
758263,1710746:6,I had a huge pastrami sandwich on a roll.,FOOD#STYLE_OPTIONS,neutral,pastrami sandwich on a roll,pastrami sandwich on a roll,40
720620,1280166:1,"Service was very good - prompt, attentive and non-intrusive.",SERVICE#GENERAL,positive,Service,Service,7
433878,433878:0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,FOOD#QUALITY,positive,Basil slice,Basil slice,92
735448,1710746:2,My son and his girlfriend both wanted cheeseburgers and they were huge!,FOOD#STYLE_OPTIONS,neutral,cheeseburgers,cheeseburgers,51
1125284,1125006:3,My wife had the fried shrimp which are huge and loved it.,FOOD#STYLE_OPTIONS,positive,fried shrimp,fried shrimp,28
1090587,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,fried dumplings,fried dumplings,41
1310217,507937:4,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",SERVICE#GENERAL,negative,,,0
1016296,483111:1,The food is reliable and the price is moderate.,RESTAURANT#PRICES,neutral,,,0
1086478,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",FOOD#QUALITY,negative,mussles,mussles,11
553097,1347423:0,I recently went to this restaurant with some co-workers for lunch and had an amazing time.,RESTAURANT#GENERAL,positive,restaurant,restaurant,34
759781,1212346:1,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",SERVICE#GENERAL,negative,maitre d',maitre d',47
444818,1398844:3,Slightly above average wines start at $70+ with only one selection listed at $30+.,DRINKS#QUALITY,negative,wines,wines,28
1615322,1615322:5,It's a rather cramped and busy restaurant and it closes early.,AMBIENCE#GENERAL,negative,restaurant,restaurant,41
505535,512925:1,I really loved the different and inovated touch that's the cheff gives to the food.,FOOD#STYLE_OPTIONS,positive,cheff,cheff,64
744478,1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",AMBIENCE#GENERAL,negative,place,place,9
1147211,1123262:1,"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",FOOD#QUALITY,positive,seafood,seafood,11
1387314,541532:2,"Food was very good, but not what I would consider out of this world.",FOOD#QUALITY,neutral,Food,Food,4
735448,1352948:0,The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,FOOD#STYLE_OPTIONS,positive,dishes,dishes,48
1118167,1308557:1,"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",AMBIENCE#GENERAL,negative,,,0
680345,445960:2,"It is set far from the small street it's on, and there is no traffic noise.",LOCATION#GENERAL,positive,,,0
1154550,717570:6,I loved it and would go again.,RESTAURANT#GENERAL,positive,,,0
1615322,1496205:5,"The service is ok, some of the people didn't get what they asked for.",SERVICE#GENERAL,neutral,service,service,11
1707741,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",FOOD#QUALITY,positive,food,food,61
1287538,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",FOOD#QUALITY,positive,food,food,65
1655521,1153034:3,Very cozy and warm inside.....,AMBIENCE#GENERAL,positive,,,0
1167434,1004293:4,"After all that, they complained to me about the small tip.",SERVICE#GENERAL,negative,,,0
1713185,1572033:1,Decor is nice though service can be spotty.,AMBIENCE#GENERAL,positive,Decor,Decor,5
1230993,1459569:3,Food was good not great not worth the wait or another visit,FOOD#QUALITY,neutral,Food,Food,4
746254,1496205:5,"The service is ok, some of the people didn't get what they asked for.",SERVICE#GENERAL,neutral,service,service,11
1661043,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",FOOD#QUALITY,positive,Lasagna Menu,Lasagna Menu,170
682250,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",FOOD#QUALITY,negative,food,food,8
620892,1459569:0,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,SERVICE#GENERAL,negative,,,0
630914,1167434:5,"those rolls were big, but not good and sashimi wasn't fresh.",FOOD#STYLE_OPTIONS,neutral,rolls,rolls,11
1280179,1016296:3,"Food was okay, nothing great.",FOOD#QUALITY,neutral,Food,Food,4
1432551,1004293:4,"After all that, they complained to me about the small tip.",SERVICE#GENERAL,negative,,,0
511290,1390357:0,I absolutely love this place!!!,RESTAURANT#GENERAL,positive,place,place,28
445960,1123262:1,"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",DRINKS#STYLE_OPTIONS,positive,wine list,wine list,48
632121,1632929:6,I highly recommend the restaurant based on our experience last night.,RESTAURANT#GENERAL,positive,restaurant,restaurant,33
754495,1335656:2,"Ambience is so cute and quaint, good for business although we were there on vacation.",RESTAURANT#MISCELLANEOUS,positive,,,0
1041457,509227:3,"Rao is a good restaurant, but it's nothing special.",RESTAURANT#GENERAL,neutral,Rao,Rao,3
632121,1212346:4,Tiny dessert was $8.00...just plain overpriced for what it is.,FOOD#PRICES,negative,dessert,dessert,12
1308557,404464:3,I expected quite a bit more from such an expensive menu.,FOOD#PRICES,negative,menu,menu,55
1293334,1293334:2,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",DRINKS#STYLE_OPTIONS,positive,beers,beers,33
735448,740923:4,No thanks!!!,RESTAURANT#GENERAL,negative,,,0
1084394,521916:2,Dessert is a joke...dont bother,FOOD#QUALITY,negative,Dessert,Dessert,7
957145,513521:2,Drawbacks: service is slow and they don't toast!,SERVICE#GENERAL,negative,service,service,18
1748839,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",AMBIENCE#GENERAL,neutral,decor,decor,73
1032695,1572027:3,I ate here a week ago and found most dishes average at best and too expensive.,FOOD#PRICES,negative,dishes,dishes,43
1726473,624715:1,Authentic Pakistani food.,FOOD#QUALITY,positive,Pakistani food,Pakistani food,24
1459569,1459569:1,Service was slow had to wait to order and get food although not crowded.,SERVICE#GENERAL,negative,Service,Service,7
1230993,1500453:2,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",FOOD#QUALITY,positive,regular menu-fare,regular menu-fare,66
657129,1102681:2,"The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.",FOOD#QUALITY,negative,French Onion soup,French Onion soup,60
561054,680390:1,The food's as good as ever.,FOOD#QUALITY,positive,food,food,8
535086,958809:3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",FOOD#QUALITY,positive,BBQ Salmon,BBQ Salmon,40
1318537,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD#QUALITY,positive,banana tempura,banana tempura,205
445960,1287538:2,The restaurant is cute but not upscale.,RESTAURANT#GENERAL,neutral,restaurant,restaurant,14
626269,1471273:3,Prices too high for this cramped and unappealing resturant.,AMBIENCE#GENERAL,negative,resturant,resturant,58
1661043,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.",RESTAURANT#GENERAL,positive,,,0
1118167,1632445:3,The service is good and ambience is good for a date or group outing.,SERVICE#GENERAL,positive,service,service,11
1123262,1016296:3,"Food was okay, nothing great.",FOOD#QUALITY,neutral,Food,Food,4
1125006,720620:6,Service is not what you are coming here for...,SERVICE#GENERAL,negative,Service,Service,7
872763,1432551:2,The wine list is excellent.,DRINKS#STYLE_OPTIONS,positive,wine list,wine list,13
1500453,1710746:6,I had a huge pastrami sandwich on a roll.,FOOD#STYLE_OPTIONS,neutral,pastrami sandwich on a roll,pastrami sandwich on a roll,40
615180,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",FOOD#QUALITY,neutral,Appetizers,Appetizers,44
1341354,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,scallion pancakes,scallion pancakes,21
1577714,1572033:2,This place is always packed.,AMBIENCE#GENERAL,neutral,place,place,10
610611,717570:1,The decor is very simple but comfortable.,AMBIENCE#GENERAL,positive,decor,decor,9
1232468,1661043:5,Service is average.,SERVICE#GENERAL,neutral,Service,Service,7
1471273,1167434:1,first it took us a long time to find the place.,RESTAURANT#MISCELLANEOUS,negative,place,place,46
1064477,1577714:3,"Quite frankly, this is some of the worst sushi I have ever tried.",FOOD#QUALITY,negative,sushi,sushi,46
1606837,1126814:3,Decent wine at reasonable prices.,DRINKS#QUALITY,neutral,wine,wine,11
957145,1287538:2,The restaurant is cute but not upscale.,RESTAURANT#GENERAL,neutral,restaurant,restaurant,14
1561259,1496205:1,The location and ambience is Ok but the food is what makes up for it.,LOCATION#GENERAL,neutral,location,location,12
1353599,626269:1,The best pad thai i've ever had.,FOOD#QUALITY,positive,pad thai,pad thai,17
1032695,757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,AMBIENCE#GENERAL,positive,decor,decor,41
615180,1496205:1,The location and ambience is Ok but the food is what makes up for it.,AMBIENCE#GENERAL,neutral,ambience,ambience,25
746254,1230993:3,I am bringing my whole family back next time.,RESTAURANT#MISCELLANEOUS,positive,,,0
1303984,1723658:2,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",FOOD#QUALITY,positive,sardines with biscuits,sardines with biscuits,99
1303984,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",AMBIENCE#GENERAL,neutral,decor,decor,73
1341354,1225162:4,The bar is very well stocked with interesting beers and well priced wines.,DRINKS#PRICES,positive,wines,wines,73
1138996,1131595:3,The food was bland oily.,FOOD#QUALITY,negative,food,food,8
746254,1476493:1,Everything we had was good or ok....but definitely nothing great.,FOOD#QUALITY,neutral,,,0
1289424,1496707:4,A little noise but I think that was because of our party!,AMBIENCE#GENERAL,neutral,,,0
757762,1353599:1,Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,FOOD#QUALITY,negative,raddichio,raddichio,85
1318537,1212346:4,Tiny dessert was $8.00...just plain overpriced for what it is.,FOOD#STYLE_OPTIONS,negative,dessert,dessert,12
503807,1102681:3,"However, go for the ambience, and consider the food just a companion for a trip across the world!",AMBIENCE#GENERAL,positive,ambience,ambience,28
1189674,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",LOCATION#GENERAL,positive,Rice Avenue,Rice Avenue,223
1131595,1126814:0,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",FOOD#QUALITY,positive,French bistro fare,French bistro fare,88
707917,758263:0,I have never before eaten 40 pieces of relatively good nigiri.,FOOD#QUALITY,neutral,nigiri,nigiri,61
1663111,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",FOOD#QUALITY,negative,chicken casserole,chicken casserole,32
378848,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",FOOD#STYLE_OPTIONS,neutral,portions,portions,12
1125284,1280179:1,"To sum it up: Service varies from good to mediorce, depending on which waiter you get; generally it is just average Ok. ",SERVICE#GENERAL,neutral,Service,Service,21
1730014,1287538:2,The restaurant is cute but not upscale.,RESTAURANT#GENERAL,neutral,restaurant,restaurant,14
